block_id,direction,source_accession,target_accession,query_name,query_length,query_start,query_end,strand,target_name,target_length,target_start,target_end,matches,alignment_bases,identity,mapq,alignment_type,chain_score,secondary_score,qualifying,reciprocal
GCF_000005845.2_to_GCF_005843885.1:1,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,859232,1063797,+,NZ_CP040443.1,5120753,3868320,4129302,177104,271945,0.65124933,60,P,64053,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:2,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3470092,3622880,+,NZ_CP040443.1,5120753,1569365,1737433,137539,174319,0.78900751,60,P,70821,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:3,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,8,145003,+,NZ_CP040443.1,5120753,2972683,3113408,130892,146165,0.89550850,60,P,66351,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:4,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2198525,2342459,+,NZ_CP040443.1,5120753,144171,278737,120089,149422,0.80369022,60,P,55744,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:5,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1625334,1802621,+,NZ_CP040443.1,5120753,4688009,4838495,136139,177529,0.76685499,60,P,42876,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:6,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,393221,513436,+,NZ_CP040443.1,5120753,3387339,3510045,110838,123611,0.89666777,60,P,50851,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:7,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2495298,2635442,+,NZ_CP040443.1,5120753,401179,518456,107431,141408,0.75972364,60,P,44942,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:8,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4313897,4426610,+,NZ_CP040443.1,5120753,2543713,2791879,94007,261162,0.35995666,60,P,43257,4984,false,false
GCF_000005845.2_to_GCF_005843885.1:9,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3911838,4002376,-,NZ_CP040443.1,5120753,1972894,2064617,81965,95692,0.85655018,60,P,47162,4954,true,true
GCF_000005845.2_to_GCF_005843885.1:10,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4132469,4213164,+,NZ_CP040443.1,5120753,2339059,2425864,75863,88127,0.86083720,60,P,46337,4984,true,true
GCF_000005845.2_to_GCF_005843885.1:11,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2635917,2725800,+,NZ_CP040443.1,5120753,529773,619314,83484,90410,0.92339343,60,P,44790,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:12,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3131344,3231291,+,NZ_CP040443.1,5120753,1245135,1350110,82093,117083,0.70115217,60,P,40276,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:13,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1097052,1196404,+,NZ_CP040443.1,5120753,4156920,4299044,87636,145440,0.60255776,60,P,32697,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:14,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,656583,733296,+,NZ_CP040443.1,5120753,3653430,3723727,65209,77730,0.83891676,60,P,34422,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:15,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3322034,3404445,+,NZ_CP040443.1,5120753,1433014,1509313,69782,83463,0.83608305,60,P,30872,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:16,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2373555,2449157,+,NZ_CP040443.1,5120753,309360,381546,66697,76105,0.87638132,60,P,34003,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:17,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2814215,2877646,+,NZ_CP040443.1,5120753,685280,753003,59815,67872,0.88129125,60,P,34380,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:18,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4003298,4063535,-,NZ_CP040443.1,5120753,1900640,1971911,56671,71737,0.78998285,60,P,32479,4954,false,false
GCF_000005845.2_to_GCF_005843885.1:19,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1805185,1893707,+,NZ_CP040443.1,5120753,4838766,4914881,68084,89751,0.75858765,60,P,22161,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:20,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1908342,1978497,+,NZ_CP040443.1,5120753,4929960,4998808,62531,70456,0.88751845,60,P,20758,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:21,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3404897,3453454,+,NZ_CP040443.1,5120753,1510885,1567833,46270,57147,0.80966630,60,P,36205,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:22,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,157306,209624,+,NZ_CP040443.1,5120753,3125671,3176775,48101,52444,0.91718786,60,P,26665,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:23,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3000179,3059425,+,NZ_CP040443.1,5120753,877798,936842,54288,59289,0.91565046,60,P,21901,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:24,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,771254,820561,+,NZ_CP040443.1,5120753,3775040,3829830,46171,55219,0.83614336,60,P,26644,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:25,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2935598,2987123,+,NZ_CP040443.1,5120753,813730,871815,46784,58911,0.79414710,60,P,19186,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:26,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,211880,245945,+,NZ_CP040443.1,5120753,3177377,3245928,32649,68733,0.47501200,60,P,24151,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:27,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,345200,384565,+,NZ_CP040443.1,5120753,3334763,3379918,35773,46741,0.76534520,60,P,20318,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:28,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,821523,858056,+,NZ_CP040443.1,5120753,3830381,3867150,34349,36836,0.93248453,60,P,17623,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:29,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4269302,4306756,+,NZ_CP040443.1,5120753,2498035,2534330,33708,37968,0.88780025,60,P,15728,4984,true,true
GCF_000005845.2_to_GCF_005843885.1:30,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4427723,4470317,+,NZ_CP040443.1,5120753,2799833,2842453,35173,47168,0.74569623,60,P,12012,4984,false,false
GCF_000005845.2_to_GCF_005843885.1:31,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3079654,3110442,+,NZ_CP040443.1,5120753,961375,993234,29074,31979,0.90915914,60,P,16798,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:32,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3292481,3319981,+,NZ_CP040443.1,5120753,1405190,1432766,26446,27579,0.95891802,60,P,19234,4978,true,true
GCF_000005845.2_to_GCF_005843885.1:33,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1482300,1527904,+,NZ_CP040443.1,5120753,4546295,4590215,39553,45722,0.86507589,60,P,12163,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:34,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2726063,2755957,+,NZ_CP040443.1,5120753,619589,650003,28155,30634,0.91907684,60,P,20849,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:35,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4093129,4127274,+,NZ_CP040443.1,5120753,2287739,2324265,31579,36549,0.86401817,60,P,11141,4984,true,true
GCF_000005845.2_to_GCF_005843885.1:36,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2110223,2139488,+,NZ_CP040443.1,5120753,8093,37786,27552,29703,0.92758307,60,P,15557,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:37,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3672319,3709875,+,NZ_CP040443.1,5120753,1790036,1834009,33816,44350,0.76248027,60,P,11064,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:38,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,530155,557800,+,NZ_CP040443.1,5120753,3554206,3581977,26069,27803,0.93763263,60,P,13050,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:39,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1256718,1286526,+,NZ_CP040443.1,5120753,4332873,4362044,27141,29842,0.90948998,60,P,12435,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:40,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1351831,1394838,+,NZ_CP040443.1,5120753,4439111,4469560,26872,44575,0.60284913,60,P,12386,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:41,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1316446,1349206,+,NZ_CP040443.1,5120753,4394936,4429208,29920,34293,0.87248126,60,P,10913,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:42,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,607622,636590,+,NZ_CP040443.1,5120753,3607392,3634869,25586,28978,0.88294568,60,P,12149,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:43,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3770230,3796860,-,NZ_CP040443.1,5120753,2237514,2268711,23599,32613,0.72360715,60,P,10604,4954,false,false
GCF_000005845.2_to_GCF_005843885.1:44,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2168630,2198054,+,NZ_CP040443.1,5120753,107307,143706,25748,37689,0.68317016,60,P,11150,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:45,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4233668,4260047,+,NZ_CP040443.1,5120753,2467509,2490431,21356,26591,0.80312888,60,P,9083,4984,false,false
GCF_000005845.2_to_GCF_005843885.1:46,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1065508,1086116,+,NZ_CP040443.1,5120753,4133844,4154965,19491,21349,0.91297016,60,P,11849,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:47,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3838327,3873068,-,NZ_CP040443.1,5120753,2098013,2125981,24792,35657,0.69529125,60,P,8918,4954,false,false
GCF_000005845.2_to_GCF_005843885.1:48,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1532962,1557050,+,NZ_CP040443.1,5120753,4602887,4624745,20419,24131,0.84617297,60,P,10815,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:49,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2906521,2933469,+,NZ_CP040443.1,5120753,784506,806701,20535,27178,0.75557436,60,P,10330,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:50,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2141418,2164988,+,NZ_CP040443.1,5120753,39902,104838,21147,65688,0.32193095,60,P,10025,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:51,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3876101,3896862,-,NZ_CP040443.1,5120753,2075498,2096263,19438,20775,0.93564380,60,P,8766,4954,true,true
GCF_000005845.2_to_GCF_005843885.1:52,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1590960,1622356,+,NZ_CP040443.1,5120753,4659086,4684101,22208,32112,0.69157947,60,P,7569,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:53,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4603361,4621677,+,NZ_CP040443.1,5120753,2935267,2953754,17090,18828,0.90769067,60,P,9416,4984,true,true
GCF_000005845.2_to_GCF_005843885.1:54,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4623110,4641634,+,NZ_CP040443.1,5120753,2954144,2972657,17229,18715,0.92059845,60,P,7104,4984,true,true
GCF_000005845.2_to_GCF_005843885.1:55,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2349934,2373256,+,NZ_CP040443.1,5120753,285904,309061,21081,23347,0.90294256,60,P,6780,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:56,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,587169,604735,+,NZ_CP040443.1,5120753,3586264,3603739,16405,17601,0.93204932,60,P,7897,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:57,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3722331,3744137,+,NZ_CP040443.1,5120753,1845814,1867562,19806,21839,0.90690966,60,P,6546,4978,true,true
GCF_000005845.2_to_GCF_005843885.1:58,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1230664,1252959,+,NZ_CP040443.1,5120753,4311158,4332446,19329,22429,0.86178608,60,P,6158,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:59,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3112090,3130125,+,NZ_CP040443.1,5120753,1218633,1236724,16761,18117,0.92515317,60,P,8319,4978,true,true
GCF_000005845.2_to_GCF_005843885.1:60,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2887321,2903497,+,NZ_CP040443.1,5120753,764291,780475,15119,16196,0.93350210,60,P,7666,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:61,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3253339,3281075,+,NZ_CP040443.1,5120753,1377862,1397118,17429,28030,0.62179807,60,P,6645,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:62,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4213687,4231674,+,NZ_CP040443.1,5120753,2426150,2448712,14364,25174,0.57058870,60,P,5840,4984,false,false
GCF_000005845.2_to_GCF_005843885.1:63,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2800553,2813956,+,NZ_CP040443.1,5120753,665901,679703,12704,13805,0.92024629,60,P,7579,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:64,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3751126,3765895,-,NZ_CP040443.1,5120753,2272905,2287640,13599,14956,0.90926718,60,P,5401,4954,true,true
GCF_000005845.2_to_GCF_005843885.1:65,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3636228,3650652,+,NZ_CP040443.1,5120753,1749477,1763764,13351,14479,0.92209407,60,P,6596,4978,true,true
GCF_000005845.2_to_GCF_005843885.1:66,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,753132,765052,+,NZ_CP040443.1,5120753,3743421,3755334,11454,11935,0.95969837,60,P,8120,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:67,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3805242,3817535,-,NZ_CP040443.1,5120753,2215506,2229065,11675,13565,0.86067084,60,P,6723,4954,true,false
GCF_000005845.2_to_GCF_005843885.1:68,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1295437,1313773,+,NZ_CP040443.1,5120753,4376739,4393868,15483,18361,0.84325472,60,P,4294,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:69,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3818751,3832005,-,NZ_CP040443.1,5120753,2202094,2215373,12191,13282,0.91785876,60,P,4747,4954,true,true
GCF_000005845.2_to_GCF_005843885.1:70,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3239760,3252662,+,NZ_CP040443.1,5120753,1359223,1377622,11911,18421,0.64659899,60,P,4738,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:71,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3059751,3073892,+,NZ_CP040443.1,5120753,937133,951289,12753,14325,0.89026178,60,P,5132,4810,true,true
GCF_000005845.2_to_GCF_005843885.1:72,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,332464,342593,+,NZ_CP040443.1,5120753,3322520,3332666,9647,10148,0.95063067,60,P,5998,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:73,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2018772,2034143,+,NZ_CP040443.1,5120753,5053135,5068517,13815,15400,0.89707792,60,P,3875,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:74,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,643514,656125,+,NZ_CP040443.1,5120753,3640381,3652996,11533,12625,0.91350495,60,P,3742,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:75,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4480932,4497213,+,NZ_CP040443.1,5120753,2849298,2859890,9757,16503,0.59122584,60,P,4430,4984,false,false
GCF_000005845.2_to_GCF_005843885.1:76,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4558360,4571855,+,NZ_CP040443.1,5120753,2894196,2905211,10159,13523,0.75123863,60,P,3504,4984,false,false
GCF_000005845.2_to_GCF_005843885.1:77,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1405658,1416600,+,NZ_CP040443.1,5120753,4477219,4488420,10046,11214,0.89584448,60,P,4811,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:78,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,4079177,4086841,-,NZ_CP040443.1,5120753,1881019,1888686,7403,7668,0.96544079,60,P,5342,4954,false,false
GCF_000005845.2_to_GCF_005843885.1:79,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,514428,522830,+,NZ_CP040443.1,5120753,3540763,3549253,7976,8500,0.93835294,60,P,4503,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:80,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,253699,262858,+,NZ_CP040443.1,5120753,3290285,3298731,7924,9222,0.85924962,60,P,4245,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:81,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2089863,2098322,+,NZ_CP040443.1,5120753,5112280,5120750,7946,8471,0.93802385,60,P,4015,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:82,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,738951,748835,+,NZ_CP040443.1,5120753,3729209,3739074,9033,9886,0.91371637,60,P,2730,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:83,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1988582,1999581,+,NZ_CP040443.1,5120753,5008116,5024554,9936,16449,0.60404888,60,P,2897,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:84,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2053520,2065732,+,NZ_CP040443.1,5120753,5074360,5085167,9720,12234,0.79450711,60,P,2213,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:85,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3624232,3630820,+,NZ_CP040443.1,5120753,1738528,1746462,6322,7934,0.79682380,60,P,3858,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:86,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2456333,2466526,+,NZ_CP040443.1,5120753,388743,397405,7952,10215,0.77846304,60,P,2795,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:87,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1899161,1907733,+,NZ_CP040443.1,5120753,4920796,4929354,7826,8576,0.91254664,60,P,3051,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:88,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3710428,3720319,+,NZ_CP040443.1,5120753,1834562,1844386,8803,9898,0.88937159,60,P,2206,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:89,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1434751,1445896,+,NZ_CP040443.1,5120753,4533222,4544475,9821,11294,0.86957677,60,P,2381,5026,true,true
GCF_000005845.2_to_GCF_005843885.1:90,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2788835,2794011,+,NZ_CP040443.1,5120753,650502,655678,4949,5176,0.95614374,60,P,3042,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:91,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,2081062,2089205,+,NZ_CP040443.1,5120753,5105365,5112063,6169,8161,0.75591227,60,P,2709,5026,false,false
GCF_000005845.2_to_GCF_005843885.1:92,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3074219,3079411,+,NZ_CP040443.1,5120753,954751,959943,4910,5192,0.94568567,60,P,3027,4810,false,false
GCF_000005845.2_to_GCF_005843885.1:93,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3281781,3286994,+,NZ_CP040443.1,5120753,1399072,1404286,4922,5214,0.94399693,60,P,2213,4978,false,false
GCF_000005845.2_to_GCF_005843885.1:94,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,3906874,3911630,-,NZ_CP040443.1,5120753,2070143,2074807,4479,4756,0.94175778,60,P,2558,4954,false,false
GCF_000005845.2_to_GCF_005843885.1:95,GCF_000005845.2_to_GCF_005843885.1,GCF_000005845.2,GCF_005843885.1,NC_000913.3,4641652,1563403,1572057,+,NZ_CP040443.1,5120753,4626128,4634767,7658,8661,0.88419351,60,P,1759,5026,false,false
